PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_num,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
0134_01,0,-0.6837197255230659,0,-0.6403720524482873,0.2752702887162758,1.9378134570888714,-0.6632339304133921,-0.63481033484923,True,0.3829841884825882,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0136_01,0,1.2827921505536988,0,1.044099535509579,1.4116348461428985,1.2576455171451324,0.5158601632701861,0.835083366207462,False,0.42110305148280325,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0138_01,1,-1.1051151275395155,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.39014828106173005,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0138_02,0,0.36976877951805803,0,-0.6403720524482873,0.4211436764299588,-0.6248885376370679,1.6300418228072842,1.3142401345944361,False,0.23741428568959594,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0139_01,1,0.44000134652079964,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.25783978038812344,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0140_01,1,-0.3325568905093579,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.3969448187984236,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0140_02,0,-0.19209175650387472,0,1.596682656926589,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,1.6064364005283067,False,0.45067033869481227,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0141_01,0,0.15907107850983326,0,-0.6403720524482873,-0.6489032714011534,1.156908338621959,-0.6632339304133921,-0.63481033484923,False,0.4550151028761132,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0144_01,0,-0.6134871585203243,0,-0.6403720524482873,1.4132599396478065,1.4549351794930037,-0.6632339304133921,-0.63481033484923,True,0.4592219144830182,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0146_01,0,1.9148852535783731,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.43170898525535417,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0147_01,1,1.4934898515619237,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.4367097083789769,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0148_01,0,0.9316293155399908,0,1.9233544818927648,-0.6489032714011534,0.3069746274877736,-0.6632339304133921,0.9513696361814646,False,0.4592219144830182,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0149_01,1,-0.12185918950113311,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.44152854618133075,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0151_01,1,0.6506990475290244,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.40340968318111575,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0152_01,0,0.8613967485372492,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,1.7059231974183826,False,0.4632992649797335,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0160_01,0,-0.4730220245148411,0,2.417639153877517,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,0.8722502407409614,False,0.4154637563486096,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0163_01,1,-0.19209175650387472,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.2911398055859846,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0163_02,1,-0.8241848595285491,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.2911398055859846,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0164_01,0,1.9851178205811149,0,0.8041416977449779,1.8873709853939022,-0.6248885376370679,-0.6632339304133921,1.1590901803850107,True,0.44617826662092036,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0164_02,1,-0.8241848595285491,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.44617826662092036,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0165_01,1,0.44000134652079964,1,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.48199266395833373,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0167_01,1,-1.1051151275395155,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.4748285713791919,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0167_02,0,-0.12185918950113311,0,2.0120528444350807,-0.6489032714011534,0.887539474643109,0.4714907984696126,1.1644210644818045,False,0.4748285713791919,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0169_01,1,0.15907107850983326,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.42110305148280325,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0170_01,0,-0.3325568905093579,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,1.2919767015318115,1.6810728577103824,False,0.31772936218674125,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0171_01,1,-0.6837197255230659,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.4550151028761132,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0172_01,1,0.22930364551257487,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.42651210601043266,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0173_01,0,2.0553503875838564,0,-0.6403720524482873,1.7036878780783526,-0.6248885376370679,-0.014802251727972766,-0.63481033484923,True,0.32925866858619957,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0174_01,0,-0.5432545915175827,0,1.4401434750649271,-0.6489032714011534,0.4761466844662967,1.0570742472962122,1.2532388195174584,False,0.4854345051517428,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0177_01,0,0.6506990475290244,0,-0.6403720524482873,2.5059415028069774,-0.3555196736582183,2.8159931357393897,2.160625033905649,False,0.1455699027929923,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0178_01,0,0.6506990475290244,0,2.348688973552984,-0.6489032714011534,1.352238519415119,0.5553790168976909,1.113385722845065,False,0.25783978038812344,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0179_01,0,-0.6837197255230659,0,-0.3857166514322533,1.1917745599887828,1.9062642175281155,-0.2656498669272334,0.2725758795389604,True,0.4367097083789769,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0179_02,0,-2.0181384985751563,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.4367097083789769,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0179_03,0,-1.8074407975669315,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.4367097083789769,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0181_01,0,-0.6134871585203243,0,-0.6403720524482873,-0.6489032714011534,-0.08615080967936879,1.400945614004603,1.0203095046751434,False,0.44152854618133075,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0182_01,1,-0.3325568905093579,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.18368876579320728,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0183_01,0,0.5804664805262828,0,0.4215218710007909,1.054176622897772,1.7288814476792822,-0.6632339304133921,1.3556858261584364,True,0.4784590295948258,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0186_01,0,-0.26232432350661633,0,0.881774563455673,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,1.8715697644622151,False,0.44617826662092036,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0188_01,1,1.9148852535783731,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.4592219144830182,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0189_01,0,1.423257284559182,0,0.9918139666623929,-0.17580399334292854,1.7054354286381055,1.2595973041137472,1.043139380416484,False,0.2911398055859846,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0190_01,1,-1.2455802615449987,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.4632992649797335,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0192_01,1,-1.9479059315724145,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.45067033869481227,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0192_02,0,-1.4562779625532234,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.45067033869481227,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0192_03,0,0.720931614531766,0,-0.6403720524482873,-0.6489032714011534,0.3069746274877736,1.7981273465872147,-0.63481033484923,False,0.45067033869481227,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0193_01,1,-1.877673364569673,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.49525406607771943,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0193_02,0,-0.4027894575120995,0,-0.6403720524482873,-0.6489032714011534,0.2289905588996009,1.862157970157475,-0.63481033484923,False,0.49525406607771943,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0193_03,0,-2.0181384985751563,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.49525406607771943,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0195_01,0,0.720931614531766,0,1.5672063295819094,-0.6489032714011534,2.0045694285178404,-0.6632339304133921,-0.63481033484923,True,0.4983719378292045,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0196_01,0,-0.26232432350661633,0,1.9164419527766807,-0.6489032714011534,1.9319211479753824,-0.6632339304133921,0.12451661560477828,False,0.23741428568959594,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0197_01,0,0.5102339135235413,0,-0.6403720524482873,1.699158463060443,-0.6248885376370679,1.7540903742204628,1.6861800608964896,False,0.23741428568959594,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0198_01,0,1.6339549855674067,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.4550151028761132,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0199_01,1,-0.7539522925258075,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.4672548851640393,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0200_01,1,-0.9646499935340322,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.4592219144830182,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0201_01,1,0.44000134652079964,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.18368876579320728,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0201_02,1,1.2827921505536988,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.18368876579320728,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0202_01,1,1.1423270165482156,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.30510043590182,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0202_02,0,-0.12185918950113311,0,-0.6403720524482873,2.0120704552358117,-0.6248885376370679,1.7899853471423828,1.5911353254240939,True,0.1455699027929923,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0203_01,1,1.5637224185646652,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.2911398055859846,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0205_01,0,0.018605944504350075,0,-0.6403720524482873,-0.2739809639808845,1.0091270163909214,-0.6632339304133921,1.7604926994518317,False,0.47109583339333977,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0206_01,0,-0.12185918950113311,0,-0.2367527912317651,1.8937762219330585,0.3718947054608123,1.8796061153480352,1.1224024544247575,True,0.30510043590182,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0207_01,1,-0.6837197255230659,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.4632992649797335,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0210_01,1,-0.3325568905093579,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.25783978038812344,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0211_01,0,0.018605944504350075,0,1.859982929366985,-0.4123536323720409,1.2899266198511363,-0.6632339304133921,-0.63481033484923,True,0.504395858591201,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0211_02,1,-1.2455802615449987,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.504395858591201,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0211_03,0,-0.8241848595285491,0,1.837328419735135,-0.6489032714011534,1.601926361585561,1.2220614505736296,-0.63481033484923,False,0.504395858591201,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0212_01,0,-1.1051151275395155,0,1.2930881390742253,-0.6489032714011534,-0.6248885376370679,0.7667077784694469,1.7776679378266775,False,0.30510043590182,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0212_02,0,0.44000134652079964,0,1.1955541854823488,1.1399424442989816,-0.6248885376370679,0.2045562410666924,1.5419048626935083,False,0.5073081392452132,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0213_01,0,-0.5432545915175827,0,1.5301990355564228,1.2765046628677053,-0.6248885376370679,-0.6632339304133921,1.1874914137749886,False,0.5101577853266869,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0216_01,0,-0.5432545915175827,0,-0.6403720524482873,0.7308647559460308,-0.6248885376370679,-0.6632339304133921,2.1256314202202957,False,0.4920610577006097,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0217_01,0,0.6506990475290244,0,2.050815039856471,-0.6489032714011534,-0.6248885376370679,0.5426795872011858,-0.63481033484923,False,0.5129474343794069,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0219_01,1,-0.6837197255230659,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.4784590295948258,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0220_01,1,-1.877673364569673,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.48199266395833373,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0220_02,0,-2.0181384985751563,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.48199266395833373,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0220_03,1,-1.1051151275395155,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.48199266395833373,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0220_04,0,-0.26232432350661633,0,1.1275767629685096,0.8672358409386851,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.31772936218674125,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0220_05,0,-0.8944174265312906,0,-0.6403720524482873,-0.17580399334292854,-0.6248885376370679,-0.6632339304133921,1.9224225721909904,False,0.5156795607762469,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0220_06,0,-1.9479059315724145,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.48199266395833373,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0220_07,1,-0.9646499935340322,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.48199266395833373,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0221_01,0,-0.5432545915175827,0,2.1934318038641054,-0.6489032714011534,1.2356127357281983,-0.6632339304133921,-0.63481033484923,False,0.34968416328472707,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0221_02,0,-0.4027894575120995,0,1.9693180380709374,0.8507859582799222,-0.3555196736582183,-0.2656498669272334,-0.63481033484923,False,0.34968416328472707,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0221_03,0,0.2995362125153165,0,2.1397957124921407,0.22643440817411253,1.412144113308024,-0.41238631521413127,-0.63481033484923,False,0.34968416328472707,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0221_04,1,-0.5432545915175827,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.34968416328472707,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0221_05,0,0.8613967485372492,0,1.973822263890445,-0.6489032714011534,1.5942811879928989,0.7062514714652137,1.8962794999974644,False,0.34968416328472707,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0221_06,0,-0.8944174265312906,0,1.8652343338880206,-0.6489032714011534,1.4746844096603806,1.312571561709001,-0.63481033484923,False,0.34968416328472707,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0221_07,1,0.9316293155399908,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.34968416328472707,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0222_01,0,-0.6134871585203243,0,2.022917677634204,-0.6489032714011534,-0.6248885376370679,0.236045363471288,-0.63481033484923,False,0.49525406607771943,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0222_02,1,-0.3325568905093579,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.49525406607771943,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0222_03,1,-0.8944174265312906,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.35882595579820864,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0223_01,0,-0.5432545915175827,0,-0.6403720524482873,-0.2739809639808845,1.901623957928715,-0.6632339304133921,0.2059995084568749,False,0.4748285713791919,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0224_01,0,0.22930364551257487,1,1.2715284023975424,-0.6489032714011534,0.07141987461011601,2.014583155438735,-0.63481033484923,False,0.4983719378292045,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0225_01,1,2.0553503875838564,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.4854345051517428,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0229_01,0,-0.3325568905093579,0,-0.04908052231435017,0.06074564568618386,-0.6248885376370679,1.7147463414313258,0.965326458910883,False,0.5014181279799486,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0231_01,0,0.08883851150709167,0,0.9961109756955807,-0.6489032714011534,-0.3555196736582183,2.033134957473407,-0.63481033484923,False,0.504395858591201,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0232_01,1,-0.12185918950113311,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.4784590295948258,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0233_01,0,0.22930364551257487,0,0.8450048931912553,-0.6489032714011534,1.5315774526204768,1.9683709934279854,-0.63481033484923,False,0.5073081392452132,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0234_01,0,1.0018618825427323,0,-0.6403720524482873,1.6683463619824164,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.5209804050604279,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0237_01,1,0.9316293155399908,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.32925866858619957,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0239_01,0,0.5804664805262828,0,1.732357393141859,-0.6489032714011534,-0.6248885376370679,0.9770984627622907,1.471544425880222,False,0.5855115625135734,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0240_01,1,0.44000134652079964,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.5260773194301904,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0241_01,0,0.2995362125153165,0,-0.6403720524482873,1.7846513784166003,-0.6248885376370679,2.4053148865782084,1.9280227760267807,False,0.32925866858619957,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0242_01,0,-0.7539522925258075,0,1.4718979206366263,-0.4123536323720409,1.9165065501042233,1.381110698991402,-0.63481033484923,False,0.5101577853266869,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0243_01,1,-0.5432545915175827,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.48199266395833373,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0244_01,1,1.0018618825427323,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.5855115625135734,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0244_02,1,-1.034882560536774,1,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.5129474343794069,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0245_01,0,1.2125595835509573,0,-0.6403720524482873,2.142977714403464,-0.6248885376370679,-0.6632339304133921,0.12451661560477828,True,0.25783978038812344,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0245_02,0,0.2995362125153165,0,-0.6403720524482873,0.8751726868268311,1.97140599504749,1.6426308003099004,2.760332857565889,False,0.25783978038812344,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0246_01,0,-0.5432545915175827,0,2.2946640711104624,-0.6489032714011534,1.5758348787938488,0.5426795872011858,-0.63481033484923,False,0.2911398055859846,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0248_01,0,0.2995362125153165,0,-0.6403720524482873,-0.4123536323720409,-0.6248885376370679,2.6162573627159866,1.9102719810517272,False,0.31772936218674125,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0250_01,1,1.2827921505536988,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.4854345051517428,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0251_01,1,1.77442011957289,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.32925866858619957,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0252_01,0,0.08883851150709167,0,1.496776906303287,1.5848216039141683,1.8215596321190222,-0.6632339304133921,-0.63481033484923,False,0.5285540912755805,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0253_01,0,0.018605944504350075,0,1.4204922625980305,1.5431517397600631,-0.6248885376370679,-0.6632339304133921,-0.38170135136456046,False,0.4983719378292045,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0254_01,0,-0.5432545915175827,0,1.7680010678733014,1.1097553521619639,1.7121441522557614,-0.2656498669272334,0.07575641575345357,True,0.5309854151919576,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0255_01,1,-0.3325568905093579,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.18368876579320728,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0257_01,0,-0.5432545915175827,0,2.0847734360172625,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.5183564889070363,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0257_02,1,2.19581552158934,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.5183564889070363,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
